cancer_type,gene,mutated_samples,total_samples,mutation_frequency
LUAD,TRPV6,4,50,8.0
LUAD,TYR,4,50,8.0
LUAD,UBR2,4,50,8.0
LUAD,USP51,4,50,8.0
LUAD,VCAM1,4,50,8.0
LUAD,VN1R4,4,50,8.0
LUAD,VPS13B,4,50,8.0
LUAD,VWA3B,4,50,8.0
LUAD,ZFC3H1,4,50,8.0
LUAD,ZNF335,4,50,8.0
LUAD,ZNF496,4,50,8.0
LUAD,ZNF831,4,50,8.0
LUAD,AARS2,3,50,6.0
LUAD,ABCB11,3,50,6.0
LUAD,ABCC2,3,50,6.0
LUAD,ABCC4,3,50,6.0
LUAD,ABRA,3,50,6.0
LUAD,AC092718.9,3,50,6.0
LUAD,ACAD9,3,50,6.0
LUAD,ACBD5,3,50,6.0
LUAD,ACE2,3,50,6.0
LUAD,ACSM5,3,50,6.0
LUAD,ACTRT1,3,50,6.0
LUAD,ACVR2A,3,50,6.0
LUAD,ADAM12,3,50,6.0
LUAD,ADAM18,3,50,6.0
LUAD,ADAM23,3,50,6.0
LUAD,ADAM29,3,50,6.0
LUAD,ADAMTS17,3,50,6.0
LUAD,ADAMTS18,3,50,6.0
LUAD,ADAMTS19,3,50,6.0
LUAD,ADCY4,3,50,6.0
LUAD,ADCYAP1R1,3,50,6.0
LUAD,ADGRA2,3,50,6.0
LUAD,ADGRA3,3,50,6.0
LUAD,ADGRB1,3,50,6.0
LUAD,ADGRF4,3,50,6.0
LUAD,ADGRG7,3,50,6.0
LUAD,AKR1C1,3,50,6.0
LUAD,AL353804.4,3,50,6.0
LUAD,AL353804.6,3,50,6.0
LUAD,ALG10,3,50,6.0
LUAD,ALMS1,3,50,6.0
LUAD,ALPK2,3,50,6.0
LUAD,ALPP,3,50,6.0
LUAD,AMPD1,3,50,6.0
LUAD,AMPH,3,50,6.0
LUAD,ANGPT1,3,50,6.0
LUAD,ANKEF1,3,50,6.0
LUAD,ANKHD1-EIF4EBP3,3,50,6.0
LUAD,ANKRD17,3,50,6.0
LUAD,ANKRD34B,3,50,6.0
LUAD,ANKS4B,3,50,6.0
LUAD,ANO1,3,50,6.0
LUAD,ANO5,3,50,6.0
LUAD,ANXA11,3,50,6.0
LUAD,AP1B1,3,50,6.0
LUAD,APC,3,50,6.0
LUAD,ARFGEF2,3,50,6.0
LUAD,ARFGEF3,3,50,6.0
LUAD,ARHGAP32,3,50,6.0
LUAD,ARHGAP4,3,50,6.0
LUAD,ARHGEF5,3,50,6.0
LUAD,ARID1B,3,50,6.0
LUAD,ARID2,3,50,6.0
LUAD,ARID5B,3,50,6.0
LUAD,ARMC3,3,50,6.0
LUAD,ARSH,3,50,6.0
LUAD,ASB5,3,50,6.0
LUAD,ASB7,3,50,6.0
LUAD,ASCC3,3,50,6.0
LUAD,ASIC4,3,50,6.0
LUAD,ASPHD1,3,50,6.0
LUAD,ATP10B,3,50,6.0
LUAD,ATP11C,3,50,6.0
LUAD,ATP13A3,3,50,6.0
LUAD,ATP7A,3,50,6.0
LUAD,ATP8B3,3,50,6.0
LUAD,ATRNL1,3,50,6.0
LUAD,ATRX,3,50,6.0
LUAD,B3GAT2,3,50,6.0
LUAD,BACH2,3,50,6.0
LUAD,BAIAP3,3,50,6.0
LUAD,BCL11A,3,50,6.0
LUAD,BCL2L1,3,50,6.0
LUAD,BLZF1,3,50,6.0
LUAD,BNC1,3,50,6.0
LUAD,BOC,3,50,6.0
LUAD,BOD1L1,3,50,6.0
LUAD,BPIFC,3,50,6.0
LUAD,BPTF,3,50,6.0
LUAD,BRWD1,3,50,6.0
LUAD,BTD,3,50,6.0
LUAD,BTN3A3,3,50,6.0
LUAD,C2ORF80,3,50,6.0
LUAD,C9,3,50,6.0
LUAD,CA10,3,50,6.0
LUAD,CABIN1,3,50,6.0
LUAD,CACNG3,3,50,6.0
LUAD,CACNG5,3,50,6.0
LUAD,CAD,3,50,6.0
LUAD,CALB2,3,50,6.0
LUAD,CALD1,3,50,6.0
LUAD,CALN1,3,50,6.0
LUAD,CAMK2B,3,50,6.0
LUAD,CAMTA1,3,50,6.0
LUAD,CASZ1,3,50,6.0
LUAD,CCER1,3,50,6.0
LUAD,CCN4,3,50,6.0
LUAD,CD163,3,50,6.0
LUAD,CD177,3,50,6.0
LUAD,CD200R1,3,50,6.0
LUAD,CD207,3,50,6.0
LUAD,CD248,3,50,6.0
LUAD,CD33,3,50,6.0
LUAD,CD5L,3,50,6.0
LUAD,CDCP2,3,50,6.0
LUAD,CDH17,3,50,6.0
LUAD,CDH23,3,50,6.0
LUAD,CDH8,3,50,6.0
LUAD,CDK14,3,50,6.0
LUAD,CDS2,3,50,6.0
LUAD,CECR2,3,50,6.0
LUAD,CENPC,3,50,6.0
LUAD,CEP128,3,50,6.0
LUAD,CEP135,3,50,6.0
LUAD,CEP192,3,50,6.0
LUAD,CEP250,3,50,6.0
LUAD,CETN1,3,50,6.0
LUAD,CFAP44,3,50,6.0
LUAD,CFAP47,3,50,6.0
LUAD,CFAP54,3,50,6.0
LUAD,CFH,3,50,6.0
LUAD,CFHR4,3,50,6.0
LUAD,CHD7,3,50,6.0
LUAD,CHD8,3,50,6.0
LUAD,CHIT1,3,50,6.0
LUAD,CHM,3,50,6.0
LUAD,CHRNA2,3,50,6.0
LUAD,CHRNG,3,50,6.0
LUAD,CHSY3,3,50,6.0
LUAD,CIT,3,50,6.0
LUAD,CLCN2,3,50,6.0
LUAD,CLCN5,3,50,6.0
LUAD,CLDN17,3,50,6.0
LUAD,CLIP2,3,50,6.0
LUAD,CNKSR2,3,50,6.0
LUAD,CNOT6,3,50,6.0
LUAD,CNTN4,3,50,6.0
LUAD,COL15A1,3,50,6.0
LUAD,COL19A1,3,50,6.0
LUAD,COL1A1,3,50,6.0
LUAD,COL21A1,3,50,6.0
LUAD,COL4A1,3,50,6.0
LUAD,COL4A4,3,50,6.0
LUAD,COL5A3,3,50,6.0
LUAD,COL6A6,3,50,6.0
LUAD,COL7A1,3,50,6.0
LUAD,COLQ,3,50,6.0
LUAD,CORO1C,3,50,6.0
LUAD,CPA6,3,50,6.0
LUAD,CPEB1,3,50,6.0
LUAD,CPNE6,3,50,6.0
LUAD,CPXCR1,3,50,6.0
LUAD,CR1,3,50,6.0
LUAD,CRACD,3,50,6.0
LUAD,CREB3L3,3,50,6.0
LUAD,CRNKL1,3,50,6.0
LUAD,CRX,3,50,6.0
LUAD,CRYBA2,3,50,6.0
LUAD,CRYBG1,3,50,6.0
LUAD,CSGALNACT2,3,50,6.0
LUAD,CTCF,3,50,6.0
LUAD,CTDP1,3,50,6.0
LUAD,CTTNBP2,3,50,6.0
LUAD,CYFIP2,3,50,6.0
LUAD,CYP26B1,3,50,6.0
LUAD,DAB1,3,50,6.0
LUAD,DCAF4L2,3,50,6.0
LUAD,DCAF8L1,3,50,6.0
LUAD,DCSTAMP,3,50,6.0
LUAD,DDO,3,50,6.0
LUAD,DDX11,3,50,6.0
LUAD,DDX31,3,50,6.0
LUAD,DEPDC1,3,50,6.0
LUAD,DGKB,3,50,6.0
LUAD,DIAPH3,3,50,6.0
LUAD,DIRC1,3,50,6.0
LUAD,DISP1,3,50,6.0
LUAD,DMBT1,3,50,6.0
LUAD,DMBX1,3,50,6.0
LUAD,DMRT1,3,50,6.0
LUAD,DNAH10,3,50,6.0
LUAD,DNASE2B,3,50,6.0
LUAD,DOCK3,3,50,6.0
LUAD,DOCK4,3,50,6.0
LUAD,DOCK9,3,50,6.0
LUAD,DOP1B,3,50,6.0
LUAD,DPYS,3,50,6.0
LUAD,DPYSL3,3,50,6.0
LUAD,DSG1,3,50,6.0
LUAD,DSTYK,3,50,6.0
LUAD,DTNA,3,50,6.0
LUAD,DUSP22,3,50,6.0
LUAD,E2F2,3,50,6.0
LUAD,EBF3,3,50,6.0
LUAD,EFCAB12,3,50,6.0
LUAD,ENOX1,3,50,6.0
LUAD,EPB41L3,3,50,6.0
LUAD,EPHA3,3,50,6.0
LUAD,ERC2,3,50,6.0
LUAD,ESPNL,3,50,6.0
LUAD,ETNPPL,3,50,6.0
LUAD,EYA1,3,50,6.0
LUAD,FAM171A1,3,50,6.0
LUAD,FAM171B,3,50,6.0
LUAD,FAM47B,3,50,6.0
LUAD,FAM71B,3,50,6.0
LUAD,FAM83G,3,50,6.0
LUAD,FBH1,3,50,6.0
LUAD,FBXO38,3,50,6.0
LUAD,FCER1G,3,50,6.0
LUAD,FCRLA,3,50,6.0
LUAD,FGF12,3,50,6.0
LUAD,FHDC1,3,50,6.0
LUAD,FLNA,3,50,6.0
LUAD,FMN2,3,50,6.0
LUAD,FNDC7,3,50,6.0
LUAD,FOXG1,3,50,6.0
LUAD,FREM1,3,50,6.0
LUAD,FRG2C,3,50,6.0
LUAD,FRMD6,3,50,6.0
LUAD,FRMPD2,3,50,6.0
LUAD,FRYL,3,50,6.0
LUAD,FSD2,3,50,6.0
LUAD,FUT10,3,50,6.0
LUAD,FYB1,3,50,6.0
LUAD,G6PC,3,50,6.0
LUAD,GABBR2,3,50,6.0
LUAD,GABRA3,3,50,6.0
LUAD,GABRB1,3,50,6.0
LUAD,GABRE,3,50,6.0
LUAD,GABRG2,3,50,6.0
LUAD,GABRG3,3,50,6.0
LUAD,GABRQ,3,50,6.0
LUAD,GAN,3,50,6.0
LUAD,GCSAML,3,50,6.0
LUAD,GDF6,3,50,6.0
LUAD,GFRAL,3,50,6.0
LUAD,GHR,3,50,6.0
LUAD,GIMAP8,3,50,6.0
LUAD,GLDC,3,50,6.0
LUAD,GLRA2,3,50,6.0
LUAD,GOLGA3,3,50,6.0
LUAD,GPC2,3,50,6.0
LUAD,GPC5,3,50,6.0
LUAD,GPR141,3,50,6.0
LUAD,GPR35,3,50,6.0
LUAD,GPR85,3,50,6.0
LUAD,GRHL1,3,50,6.0
LUAD,GRM3,3,50,6.0
LUAD,GRM4,3,50,6.0
LUAD,GSDMD,3,50,6.0
LUAD,GTF2IRD2B,3,50,6.0
LUAD,GUCY1A2,3,50,6.0
LUAD,H2AC20,3,50,6.0
LUAD,HAND2,3,50,6.0
LUAD,HAPLN1,3,50,6.0
LUAD,HAVCR1,3,50,6.0
LUAD,HAX1,3,50,6.0
LUAD,HECTD3,3,50,6.0
LUAD,HGSNAT,3,50,6.0
LUAD,HMMR,3,50,6.0
LUAD,HNF4A,3,50,6.0
LUAD,HNF4G,3,50,6.0
LUAD,HPSE2,3,50,6.0
LUAD,HRH2,3,50,6.0
LUAD,HS3ST5,3,50,6.0
LUAD,HSPA12A,3,50,6.0
LUAD,HSPH1,3,50,6.0
LUAD,HTR2C,3,50,6.0
LUAD,HTR5A,3,50,6.0
LUAD,IFI35,3,50,6.0
LUAD,IFT88,3,50,6.0
LUAD,IGSF1,3,50,6.0
LUAD,IGSF22,3,50,6.0
LUAD,IL18R1,3,50,6.0
LUAD,IL1RL1,3,50,6.0
LUAD,ILDR1,3,50,6.0
LUAD,ILDR2,3,50,6.0
LUAD,IQCN,3,50,6.0
LUAD,IRX4,3,50,6.0
LUAD,ITGA2,3,50,6.0
LUAD,ITGA4,3,50,6.0
LUAD,ITGAX,3,50,6.0
LUAD,ITGBL1,3,50,6.0
LUAD,ITIH1,3,50,6.0
LUAD,ITPR2,3,50,6.0
LUAD,JAK3,3,50,6.0
LUAD,JCAD,3,50,6.0
LUAD,JMJD1C,3,50,6.0
LUAD,JPH1,3,50,6.0
LUAD,KCNA2,3,50,6.0
LUAD,KCNA4,3,50,6.0
LUAD,KCNC2,3,50,6.0
LUAD,KCND3,3,50,6.0
LUAD,KCNH5,3,50,6.0
LUAD,KCNH8,3,50,6.0
LUAD,KCNK10,3,50,6.0
LUAD,KCNT2,3,50,6.0
LUAD,KDM1B,3,50,6.0
LUAD,KDM2A,3,50,6.0
LUAD,KDM3B,3,50,6.0
LUAD,KHDC3L,3,50,6.0
LUAD,KIAA0100,3,50,6.0
LUAD,KIF21B,3,50,6.0
LUAD,KIF5A,3,50,6.0
LUAD,KIR3DL1,3,50,6.0
LUAD,KIR3DL2,3,50,6.0
LUAD,KLHL34,3,50,6.0
LUAD,KMT2A,3,50,6.0
LUAD,KRT2,3,50,6.0
LUAD,KRT73,3,50,6.0
LUAD,KRT82,3,50,6.0
LUAD,KRTAP13-4,3,50,6.0
LUAD,KRTAP19-3,3,50,6.0
LUAD,KRTAP24-1,3,50,6.0
LUAD,KRTAP5-5,3,50,6.0
LUAD,LAD1,3,50,6.0
LUAD,LAMA4,3,50,6.0
LUAD,LAX1,3,50,6.0
LUAD,LCTL,3,50,6.0
LUAD,LDLRAD4,3,50,6.0
LUAD,LGI1,3,50,6.0
LUAD,LGR4,3,50,6.0
LUAD,LGR5,3,50,6.0
LUAD,LIFR,3,50,6.0
LUAD,LILRB1,3,50,6.0
LUAD,LIPG,3,50,6.0
LUAD,LMO7,3,50,6.0
LUAD,LRIG3,3,50,6.0
LUAD,LRRN4CL,3,50,6.0
LUAD,LRRTM1,3,50,6.0
LUAD,LRRTM4,3,50,6.0
LUAD,LSG1,3,50,6.0
LUAD,LTBP1,3,50,6.0
LUAD,LVRN,3,50,6.0
LUAD,LY75,3,50,6.0
LUAD,MAGEA11,3,50,6.0
LUAD,MAGED2,3,50,6.0
LUAD,MAGI3,3,50,6.0
LUAD,MALT1,3,50,6.0
LUAD,MAP3K4,3,50,6.0
LUAD,MAPK10,3,50,6.0
LUAD,MARCHF1,3,50,6.0
LUAD,MARCO,3,50,6.0
LUAD,MAST4,3,50,6.0
LUAD,MBD5,3,50,6.0
LUAD,MCF2,3,50,6.0
LUAD,MDN1,3,50,6.0
LUAD,MEAK7,3,50,6.0
LUAD,MED12L,3,50,6.0
LUAD,MED13L,3,50,6.0
LUAD,MED23,3,50,6.0
LUAD,MEGF8,3,50,6.0
LUAD,MFAP3L,3,50,6.0
LUAD,MFSD11,3,50,6.0
LUAD,MGA,3,50,6.0
LUAD,MGAT5B,3,50,6.0
LUAD,MIA2,3,50,6.0
LUAD,MICAL2,3,50,6.0
LUAD,MID2,3,50,6.0
LUAD,MKRN3,3,50,6.0
LUAD,MKS1,3,50,6.0
LUAD,MLIP,3,50,6.0
LUAD,MLLT10,3,50,6.0
LUAD,MN1,3,50,6.0
LUAD,MNDA,3,50,6.0
LUAD,MON2,3,50,6.0
LUAD,MUC2,3,50,6.0
LUAD,MYH2,3,50,6.0
LUAD,MYH3,3,50,6.0
LUAD,MYLK,3,50,6.0
LUAD,MYO18A,3,50,6.0
LUAD,MYO1F,3,50,6.0
LUAD,MYO1H,3,50,6.0
LUAD,MYO7A,3,50,6.0
LUAD,MYOM1,3,50,6.0
LUAD,MYT1,3,50,6.0
LUAD,NAP1L3,3,50,6.0
LUAD,NCKAP5,3,50,6.0
LUAD,NCSTN,3,50,6.0
LUAD,NEK1,3,50,6.0
LUAD,NEK7,3,50,6.0
LUAD,NELL1,3,50,6.0
LUAD,NELL2,3,50,6.0
LUAD,NEUROD1,3,50,6.0
LUAD,NFATC2,3,50,6.0
LUAD,NIPBL,3,50,6.0
LUAD,NLGN4X,3,50,6.0
LUAD,NLRP1,3,50,6.0
LUAD,NLRP2,3,50,6.0
LUAD,NLRP5,3,50,6.0
LUAD,NOL4,3,50,6.0
LUAD,NOTCH2,3,50,6.0
LUAD,NPNT,3,50,6.0
LUAD,NTNG1,3,50,6.0
LUAD,NTRK2,3,50,6.0
LUAD,NUP155,3,50,6.0
LUAD,NUTM1,3,50,6.0
LUAD,NWD1,3,50,6.0
LUAD,NXPE4,3,50,6.0
LUAD,OCA2,3,50,6.0
LUAD,OLA1,3,50,6.0
LUAD,OLFM4,3,50,6.0
LUAD,OLFML2B,3,50,6.0
LUAD,OPN1SW,3,50,6.0
LUAD,OPRM1,3,50,6.0
LUAD,OR10G8,3,50,6.0
LUAD,OR10J3,3,50,6.0
LUAD,OR10K1,3,50,6.0
LUAD,OR10R2,3,50,6.0
LUAD,OR10T2,3,50,6.0
LUAD,OR11H1,3,50,6.0
LUAD,OR14C36,3,50,6.0
LUAD,OR1S1,3,50,6.0
LUAD,OR2AG1,3,50,6.0
LUAD,OR2B11,3,50,6.0
LUAD,OR2F2,3,50,6.0
LUAD,OR2T10,3,50,6.0
LUAD,OR2T3,3,50,6.0
LUAD,OR2T4,3,50,6.0
LUAD,OR4A47,3,50,6.0
LUAD,OR4K13,3,50,6.0
LUAD,OR4K5,3,50,6.0
LUAD,OR4N5,3,50,6.0
LUAD,OR51B5,3,50,6.0
LUAD,OR51D1,3,50,6.0
LUAD,OR51G2,3,50,6.0
LUAD,OR52J3,3,50,6.0
LUAD,OR52N5,3,50,6.0
LUAD,OR5A1,3,50,6.0
LUAD,OR5B3,3,50,6.0
LUAD,OR5D16,3,50,6.0
LUAD,OR5J2,3,50,6.0
LUAD,OR5L2,3,50,6.0
LUAD,OR5M10,3,50,6.0
LUAD,OR6F1,3,50,6.0
LUAD,OR6Y1,3,50,6.0
LUAD,OR8B4,3,50,6.0
LUAD,OR8J1,3,50,6.0
LUAD,OR9G1,3,50,6.0
LUAD,OR9Q1,3,50,6.0
LUAD,ORC2,3,50,6.0
LUAD,OTOP2,3,50,6.0
LUAD,P2RY10,3,50,6.0
LUAD,P3H1,3,50,6.0
LUAD,PARVG,3,50,6.0
LUAD,PAX1,3,50,6.0
LUAD,PCDH19,3,50,6.0
LUAD,PCDHA3,3,50,6.0
LUAD,PCDHA8,3,50,6.0
LUAD,PCDHA9,3,50,6.0
LUAD,PCDHB15,3,50,6.0
LUAD,PCDHB2,3,50,6.0
LUAD,PCDHB6,3,50,6.0
LUAD,PCDHB9,3,50,6.0
LUAD,PCDHGA4,3,50,6.0
LUAD,PCDHGB1,3,50,6.0
LUAD,PCF11,3,50,6.0
LUAD,PDE10A,3,50,6.0
LUAD,PDE4DIP,3,50,6.0
LUAD,PDE6B,3,50,6.0
LUAD,PDGFD,3,50,6.0
LUAD,PGK2,3,50,6.0
LUAD,PGLYRP2,3,50,6.0
LUAD,PGM5,3,50,6.0
LUAD,PHACTR3,3,50,6.0
LUAD,PHLDB2,3,50,6.0
LUAD,PHOSPHO2,3,50,6.0
LUAD,PIGN,3,50,6.0
LUAD,PIK3CG,3,50,6.0
LUAD,PIK3R2,3,50,6.0
LUAD,PIKFYVE,3,50,6.0
LUAD,PITX1,3,50,6.0
LUAD,PKD1L1,3,50,6.0
LUAD,PKD1L2,3,50,6.0
LUAD,PKLR,3,50,6.0
LUAD,PKP3,3,50,6.0
LUAD,PLB1,3,50,6.0
LUAD,PLCB4,3,50,6.0
LUAD,PLCH1,3,50,6.0
LUAD,PLCH2,3,50,6.0
LUAD,PLCZ1,3,50,6.0
LUAD,PLD5,3,50,6.0
LUAD,PLEKHA7,3,50,6.0
LUAD,PLPPR5,3,50,6.0
LUAD,PLVAP,3,50,6.0
LUAD,PLXNA3,3,50,6.0
LUAD,PLXNB1,3,50,6.0
LUAD,PLXNB2,3,50,6.0
LUAD,PNMA5,3,50,6.0
LUAD,POLA1,3,50,6.0
LUAD,POSTN,3,50,6.0
LUAD,POT1,3,50,6.0
LUAD,POU2F1,3,50,6.0
LUAD,PPARGC1B,3,50,6.0
LUAD,PRAMEF20,3,50,6.0
LUAD,PRELP,3,50,6.0
LUAD,PRKCG,3,50,6.0
LUAD,PRLR,3,50,6.0
LUAD,PRRC2B,3,50,6.0
LUAD,PSEN2,3,50,6.0
LUAD,PSG5,3,50,6.0
LUAD,PSG8,3,50,6.0
LUAD,PSG9,3,50,6.0
LUAD,PSIP1,3,50,6.0
LUAD,PTCHD1,3,50,6.0
LUAD,PTGER3,3,50,6.0
LUAD,PTPN13,3,50,6.0
LUAD,PTPN4,3,50,6.0
LUAD,PTPN5,3,50,6.0
LUAD,PTPRC,3,50,6.0
LUAD,PTPRT,3,50,6.0
LUAD,QTRT1,3,50,6.0
LUAD,RAB9B,3,50,6.0
LUAD,RAPGEF2,3,50,6.0
LUAD,RAPGEF4,3,50,6.0
LUAD,RASGRF2,3,50,6.0
LUAD,RBBP6,3,50,6.0
LUAD,RDH16,3,50,6.0
LUAD,REG3A,3,50,6.0
LUAD,REG3G,3,50,6.0
LUAD,RGS1,3,50,6.0
LUAD,RGS6,3,50,6.0
LUAD,RHAG,3,50,6.0
LUAD,RIMBP2,3,50,6.0
LUAD,RIMS4,3,50,6.0
LUAD,RNASE10,3,50,6.0
LUAD,RNF17,3,50,6.0
LUAD,ROBO3,3,50,6.0
LUAD,RP1,3,50,6.0
LUAD,RTL3,3,50,6.0
LUAD,RTL9,3,50,6.0
LUAD,RTP2,3,50,6.0
LUAD,RUNX1T1,3,50,6.0
LUAD,SALL1,3,50,6.0
LUAD,SAXO1,3,50,6.0
LUAD,SCN2A,3,50,6.0
LUAD,SEL1L2,3,50,6.0
LUAD,SENP1,3,50,6.0
LUAD,SENP6,3,50,6.0
LUAD,SERPINA11,3,50,6.0
LUAD,SERPINB4,3,50,6.0
LUAD,SESTD1,3,50,6.0
LUAD,SETD2,3,50,6.0
LUAD,SFTPD,3,50,6.0
LUAD,SHPRH,3,50,6.0
LUAD,SLAMF8,3,50,6.0
LUAD,SLC15A3,3,50,6.0
LUAD,SLC17A1,3,50,6.0
LUAD,SLC1A3,3,50,6.0
LUAD,SLC22A11,3,50,6.0
LUAD,SLC22A7,3,50,6.0
LUAD,SLC26A3,3,50,6.0
LUAD,SLC27A1,3,50,6.0
LUAD,SLC2A10,3,50,6.0
LUAD,SLC36A1,3,50,6.0
LUAD,SLC39A11,3,50,6.0
LUAD,SLC5A4,3,50,6.0
LUAD,SLC5A7,3,50,6.0
LUAD,SLC6A2,3,50,6.0
LUAD,SLC7A14,3,50,6.0
LUAD,SLC9A4,3,50,6.0
LUAD,SLCO2A1,3,50,6.0
LUAD,SLITRK6,3,50,6.0
LUAD,SMARCA2,3,50,6.0
LUAD,SMARCA4,3,50,6.0
LUAD,SMC4,3,50,6.0
LUAD,SMG1,3,50,6.0
LUAD,SMPD4,3,50,6.0
LUAD,SNAI2,3,50,6.0
LUAD,SNX29,3,50,6.0
LUAD,SOBP,3,50,6.0
LUAD,SOCS5,3,50,6.0
LUAD,SPAM1,3,50,6.0
LUAD,SPATA31D1,3,50,6.0
LUAD,SPESP1,3,50,6.0
LUAD,SPICE1,3,50,6.0
LUAD,SPRY4,3,50,6.0
LUAD,SRGAP1,3,50,6.0
LUAD,SRPX2,3,50,6.0
LUAD,SRRM2,3,50,6.0
LUAD,ST18,3,50,6.0
LUAD,ST6GAL2,3,50,6.0
LUAD,ST6GALNAC3,3,50,6.0
LUAD,ST8SIA5,3,50,6.0
LUAD,STAG2,3,50,6.0
LUAD,STAT1,3,50,6.0
LUAD,STIM1,3,50,6.0
LUAD,STON1,3,50,6.0
LUAD,STXBP5L,3,50,6.0
LUAD,SULF2,3,50,6.0
LUAD,SUPT6H,3,50,6.0
LUAD,SV2B,3,50,6.0
LUAD,SYMPK,3,50,6.0
LUAD,SYNPO2,3,50,6.0
LUAD,SYT14,3,50,6.0
LUAD,TAF4,3,50,6.0
LUAD,TANC2,3,50,6.0
LUAD,TASOR2,3,50,6.0
LUAD,TBC1D1,3,50,6.0
LUAD,TBC1D32,3,50,6.0
LUAD,TBL1X,3,50,6.0
LUAD,TBX3,3,50,6.0
LUAD,TCF23,3,50,6.0
LUAD,TCTEX1D1,3,50,6.0
LUAD,TDRD3,3,50,6.0
LUAD,TENM4,3,50,6.0
LUAD,TENT5D,3,50,6.0
LUAD,TFAP2A,3,50,6.0
LUAD,TGFB2,3,50,6.0
LUAD,THBS2,3,50,6.0
LUAD,THBS4,3,50,6.0
LUAD,THSD1,3,50,6.0
LUAD,TKTL2,3,50,6.0
LUAD,TLN1,3,50,6.0
LUAD,TMEM132D,3,50,6.0
LUAD,TMEM132E,3,50,6.0
LUAD,TMEM215,3,50,6.0
LUAD,TMEM236,3,50,6.0
LUAD,TMEM26,3,50,6.0
LUAD,TMEM8B,3,50,6.0
LUAD,TMPRSS11E,3,50,6.0
LUAD,TMPRSS15,3,50,6.0
LUAD,TMTC1,3,50,6.0
LUAD,TNKS2,3,50,6.0
LUAD,TNRC18,3,50,6.0
LUAD,TNS1,3,50,6.0
LUAD,TOLLIP,3,50,6.0
LUAD,TOX2,3,50,6.0
LUAD,TPP2,3,50,6.0
LUAD,TPX2,3,50,6.0
LUAD,TRBC2,3,50,6.0
LUAD,TRBV4-2,3,50,6.0
LUAD,TRIM56,3,50,6.0
LUAD,TRIOBP,3,50,6.0
LUAD,TRIP12,3,50,6.0
LUAD,TRO,3,50,6.0
LUAD,TROAP,3,50,6.0
LUAD,TRPC5,3,50,6.0
LUAD,TRPM6,3,50,6.0
LUAD,TSBP1,3,50,6.0
LUAD,TSC22D2,3,50,6.0
LUAD,TSHR,3,50,6.0
LUAD,TSKU,3,50,6.0
LUAD,TSNAXIP1,3,50,6.0
LUAD,TTBK1,3,50,6.0
LUAD,TTC21A,3,50,6.0
LUAD,TTLL2,3,50,6.0
LUAD,TUBA1A,3,50,6.0
LUAD,TUBB7P,3,50,6.0
LUAD,UBA6,3,50,6.0
LUAD,UBAP2,3,50,6.0
LUAD,UBAP2L,3,50,6.0
LUAD,UBE2O,3,50,6.0
LUAD,UGT1A6,3,50,6.0
LUAD,UGT2B28,3,50,6.0
LUAD,UGT3A1,3,50,6.0
LUAD,UNC13A,3,50,6.0
LUAD,UNC5A,3,50,6.0
LUAD,UNC5C,3,50,6.0
LUAD,UROC1,3,50,6.0
LUAD,USHBP1,3,50,6.0
LUAD,USP40,3,50,6.0
LUAD,UTRN,3,50,6.0
LUAD,VIT,3,50,6.0
LUAD,VPS13A,3,50,6.0
LUAD,VPS13C,3,50,6.0
LUAD,VPS13D,3,50,6.0
LUAD,VRK1,3,50,6.0
LUAD,VRTN,3,50,6.0
LUAD,WDR41,3,50,6.0
LUAD,WDR49,3,50,6.0
LUAD,WDR72,3,50,6.0
LUAD,XDH,3,50,6.0
LUAD,XPR1,3,50,6.0
LUAD,YBX2,3,50,6.0
LUAD,ZAN,3,50,6.0
LUAD,ZBBX,3,50,6.0
LUAD,ZBTB44,3,50,6.0
LUAD,ZC3H12B,3,50,6.0
LUAD,ZC3H3,3,50,6.0
LUAD,ZDBF2,3,50,6.0
LUAD,ZFP57,3,50,6.0
LUAD,ZIC1,3,50,6.0
LUAD,ZIC3,3,50,6.0
LUAD,ZIM2,3,50,6.0
LUAD,ZIM3,3,50,6.0
LUAD,ZNF154,3,50,6.0
LUAD,ZNF185,3,50,6.0
LUAD,ZNF195,3,50,6.0
LUAD,ZNF229,3,50,6.0
LUAD,ZNF23,3,50,6.0
LUAD,ZNF264,3,50,6.0
LUAD,ZNF318,3,50,6.0
LUAD,ZNF43,3,50,6.0
LUAD,ZNF440,3,50,6.0
LUAD,ZNF516,3,50,6.0
LUAD,ZNF560,3,50,6.0
LUAD,ZNF569,3,50,6.0
LUAD,ZNF578,3,50,6.0
LUAD,ZNF592,3,50,6.0
LUAD,ZNF646,3,50,6.0
LUAD,ZNF667,3,50,6.0
LUAD,ZNF676,3,50,6.0
LUAD,ZNF677,3,50,6.0
LUAD,ZNF711,3,50,6.0
LUAD,ZNF780B,3,50,6.0
LUAD,ZNF91,3,50,6.0
LUAD,ZNRF4,3,50,6.0
LUAD,ZSCAN1,3,50,6.0
LUAD,ZZZ3,3,50,6.0
LUAD,A1CF,2,50,4.0
LUAD,AARS1,2,50,4.0
LUAD,AASDH,2,50,4.0
LUAD,ABCA6,2,50,4.0
LUAD,ABCB10,2,50,4.0
LUAD,ABCC1,2,50,4.0
LUAD,ABCD2,2,50,4.0
LUAD,ABCG2,2,50,4.0
LUAD,ABCG8,2,50,4.0
LUAD,ABHD13,2,50,4.0
LUAD,ABL1,2,50,4.0
LUAD,ABL2,2,50,4.0
